VendorName,TotalPurchaseDollars,PurchaseContribution
E & J GALLO WINERY,496.32,0.00016148961660821467
MARTIGNETTI COMPANIES,495.96,0.00016137248197334411
JIM BEAM BRANDS COMPANY,495.81000000000006,0.00016132367587548142
E & J GALLO WINERY,495.0,0.00016106012294702263
KOBRAND CORPORATION,494.04,0.00016074776392070115
TRINCHERO FAMILY ESTATES,493.61999999999995,0.00016061110684668545
M S WALKER INC,493.35,0.00016052325587053256
VINEYARD BRANDS INC,493.25,0.00016049071847195741
Russian Standard Vodka,492.36,0.0001602011356246385
MARTIGNETTI COMPANIES,491.4,0.000159888776598317
DELICATO VINEYARDS INC,491.13,0.00015980092562216408
M S WALKER INC,489.9,0.00015940071561968967
STELLAR IMPORTING CO LLC,489.6,0.0001593031034239642
MARTIGNETTI COMPANIES,489.59999999999997,0.00015930310342396418
PERFECTA WINES,489.32000000000005,0.00015921199870795377
MARTIGNETTI COMPANIES,487.62,0.0001586588629321761
VINILANDIA USA,487.62,0.0001586588629321761
MARTIGNETTI COMPANIES,486.9,0.000158424593662435
Circa Wines,486.36,0.00015824889171012915
VINILANDIA USA,486.24,0.00015820984683183895
M S WALKER INC,486.0,0.00015813175707525857
ULTRA BEVERAGE COMPANY LLP,484.92,0.0001577803531706469
SAZERAC NORTH AMERICA INC.,483.88999999999993,0.00015744521796532277
PINE STATE TRADING CO,483.78,0.0001574094268268901
MARTIGNETTI COMPANIES,482.94999999999993,0.0001571393664187163
MARTIGNETTI COMPANIES,482.44,0.00015697342568598302
M S WALKER INC,480.52,0.00015634870763334003
KOBRAND CORPORATION,480.48,0.00015633569267390997
SOUTHERN WINE & SPIRITS NE,479.97,0.0001561697519411767
PERFECTA WINES,479.91,0.00015615022950203158
M S WALKER INC,479.88,0.000156140468282459
FREDERICK WILDMAN & SONS,479.88,0.000156140468282459
STATE WINE & SPIRITS,479.4,0.00015598428876929828
DIAGEO NORTH AMERICA INC,479.4,0.00015598428876929828
PARK STREET IMPORTS LLC,479.37,0.00015597452754972574
PINE STATE TRADING CO,479.36,0.00015597127380986823
WILLIAM GRANT & SONS INC,476.97999999999996,0.00015519688372377948
SOUTHERN WINE & SPIRITS NE,476.8,0.00015513831640634424
SOUTHERN WINE & SPIRITS NE,476.64,0.00015508625656862398
M S WALKER INC,476.64,0.00015508625656862398
JIM BEAM BRANDS COMPANY,476.15999999999997,0.0001549300770554632
MARTIGNETTI COMPANIES,476.1099999999999,0.00015491380835617563
MARTIGNETTI COMPANIES,475.86,0.00015483246485973776
KOBRAND CORPORATION,475.52000000000004,0.00015472183770458224
MHW LTD,474.53999999999996,0.00015440297119854567
MCCORMICK DISTILLING CO,473.97,0.00015421750802666731
BANFI PRODUCTS CORP,473.64,0.0001541101346113693
PERFECTA WINES,473.28,0.00015399299997649873
TRINCHERO FAMILY ESTATES,472.85999999999996,0.00015385634290248306
FREDERICK WILDMAN & SONS,471.58,0.00015343986420072105
PINE STATE TRADING CO,470.4,0.00015305592289753422
PINE STATE TRADING CO,470.34000000000003,0.00015303640045838914
KOBRAND CORPORATION,469.56,0.00015278260874950292
STATE WINE & SPIRITS,469.20000000000005,0.0001526654741146324
SOUTHERN WINE & SPIRITS NE,468.36,0.00015239215996660106
ULTRA BEVERAGE COMPANY LLP,467.21999999999997,0.00015202123362284426
VINILANDIA USA,467.04,0.000151962666305409
PERFECTA WINES,466.55,0.00015180323305239072
ULTRA BEVERAGE COMPANY LLP,466.1,0.00015165681475880254
PERFECTA WINES,465.40000000000003,0.00015142905296877644
BANFI PRODUCTS CORP,464.93999999999994,0.0001512793809353307
MOET HENNESSY USA INC,464.88,0.00015125985849618562
CASTLE BRANDS CORP.,464.20000000000005,0.00015103860418587458
ULTRA BEVERAGE COMPANY LLP,464.16,0.0001510255892264445
ULTRA BEVERAGE COMPANY LLP,464.1000000000001,0.00015100606678729943
SAZERAC CO INC,463.59999999999997,0.0001508433797944236
WINE GROUP INC,462.84000000000003,0.00015059609556525245
TRINCHERO FAMILY ESTATES,462.5599999999999,0.00015050499084924196
PERFECTA WINES,461.88,0.00015028373653893094
E & J GALLO WINERY,461.16,0.0001500494672691898
SOUTHERN WINE & SPIRITS NE,460.53,0.0001498444816581663
SOUTHERN WINE & SPIRITS NE,460.46000000000004,0.00014982170547916374
DELICATO VINEYARDS INC,460.08,0.00014969806336457813
WINE GROUP INC,459.34,0.00014945728661512197
M S WALKER INC,458.71999999999997,0.000149255554743956
M S WALKER INC,458.64,0.00014922952482509586
M S WALKER INC,458.38,0.00014914492758880048
MARTIGNETTI COMPANIES,458.15,0.00014907009157207762
M S WALKER INC,457.24,0.00014877400124504368
E & J GALLO WINERY,457.20000000000005,0.00014876098628561362
M S WALKER INC,456.96000000000004,0.00014868289652903327
DIAGEO NORTH AMERICA INC,456.66,0.00014858528433330778
SOUTHERN WINE & SPIRITS NE,455.16,0.00014809722335468046
SOUTHERN WINE & SPIRITS NE,455.16,0.00014809722335468046
R.P.IMPORTS INC,454.8,0.0001479800887198099
SAZERAC CO INC,454.44,0.00014786295408493932
M S WALKER INC,453.55,0.00014757337123762044
KOBRAND CORPORATION,453.17999999999995,0.00014745298286289235
STATE WINE & SPIRITS,452.78999999999996,0.00014732608700844922
ULTRA BEVERAGE COMPANY LLP,452.64,0.0001472772809105865
BACARDI USA INC,452.4,0.00014719919115400613
STATE WINE & SPIRITS,451.8,0.00014700396676255523
M S WALKER INC,450.94,0.00014672414513480886
E & J GALLO WINERY,450.72,0.0001466525628579435
MAJESTIC FINE WINES,450.72,0.0001466525628579435
CRUSH WINES,450.72,0.0001466525628579435
VRANKEN AMERICA,449.64,0.00014630115895333183
ULTRA BEVERAGE COMPANY LLP,449.40000000000003,0.00014622306919675148
PINE STATE TRADING CO,448.8,0.00014602784480530052
M S WALKER INC,447.84,0.000145715485778979
LATITUDE BEVERAGE COMPANY,446.88,0.00014540312675265753
CRUSH WINES,446.58000000000004,0.00014530551455693206
CONSTELLATION BRANDS INC,446.49,0.00014527623089821443
ADAMBA IMPORTS INTL INC,446.16,0.0001451688574829164
E & J GALLO WINERY,445.79999999999995,0.00014505172284804581
MARTIGNETTI COMPANIES,444.96,0.0001447784087000145
E & J GALLO WINERY,444.84,0.00014473936382172433
MARTIGNETTI COMPANIES,444.36,0.00014458318430856358
CRUSH WINES,443.88,0.00014442700479540285
MARTIGNETTI COMPANIES,443.76,0.00014438795991711265
DIAGEO NORTH AMERICA INC,443.63,0.00014434566129896496
E & J GALLO WINERY,443.61,0.00014433915381924993
DIAGEO CHATEAU ESTATE WINES,443.52,0.00014430987016053227
STATE WINE & SPIRITS,443.06999999999994,0.00014416345186694406
ULTRA BEVERAGE COMPANY LLP,442.86,0.00014409512332993625
ULTRA BEVERAGE COMPANY LLP,441.6,0.00014368515210788928
MAJESTIC FINE WINES,441.6,0.00014368515210788928
VINILANDIA USA,441.6,0.00014368515210788928
MARTIGNETTI COMPANIES,440.64,0.00014337279308156777
PALM BAY INTERNATIONAL INC,440.37,0.00014328494210541485
STE MICHELLE WINE ESTATES,439.79999999999995,0.00014309947893353646
E & J GALLO WINERY,439.62,0.0001430409116161012
M S WALKER INC,439.0,0.0001428391797449352
PINE STATE TRADING CO,438.47999999999996,0.0001426699852723444
MARTIGNETTI COMPANIES,437.76,0.0001424357160026033
PSP WINES,437.40000000000003,0.00014231858136773274
STATE WINE & SPIRITS,437.04,0.00014220144673286216
TRINCHERO FAMILY ESTATES,436.91999999999996,0.00014216240185457196
SHAW ROSS INT L IMP LTD,436.32,0.00014196717746312105
SOUTHERN WINE & SPIRITS NE,435.6,0.00014173290819337992
LUXCO INC,435.6,0.00014173290819337992
ULTRA BEVERAGE COMPANY LLP,434.70000000000005,0.00014144007160620353
ULTRA BEVERAGE COMPANY LLP,434.0,0.00014121230981617742
PERFECTA WINES,433.44,0.00014103010038415652
CRUSH WINES,433.44,0.00014103010038415652
"HOOD RIVER DISTILLERS, Inc.",432.75,0.00014080559233398796
E & J GALLO WINERY,432.62999999999994,0.00014076654745569776
Circa Wines,432.32,0.00014066568152011478
DIAGEO CHATEAU ESTATE WINES,432.16999999999996,0.00014061687542225206
PERFECTA WINES,432.04,0.00014057457680410434
BACARDI USA INC,431.59999999999997,0.00014043141225037367
SOUTHERN WINE & SPIRITS NE,431.46,0.00014038585989236844
STATE WINE & SPIRITS,430.98,0.00014022968037920771
CONSTELLATION BRANDS INC,430.79999999999995,0.00014017111306177242
KOBRAND CORPORATION,430.45,0.00014005723216675936
PERFECTA WINES,430.43999999999994,0.00014005397842690185
SOUTHERN WINE & SPIRITS NE,430.32,0.00014001493354861167
LAIRD & CO,429.0,0.0001395854398874196
STATE WINE & SPIRITS,428.88,0.0001395463950091294
VINEYARD BRANDS INC,428.50000000000006,0.00013942275289454385
STATE WINE & SPIRITS,428.4,0.00013939021549596868
MHW LTD,428.15999999999997,0.0001393121257393883
ULTRA BEVERAGE COMPANY LLP,427.2,0.00013899976671306682
PERFECTA WINES,427.2,0.00013899976671306682
E & J GALLO WINERY,427.19999999999993,0.0001389997667130668
MHW LTD,427.14000000000004,0.00013898024427392173
PERFECTA WINES,427.04999999999995,0.00013895096061520407
M S WALKER INC,425.52000000000004,0.0001384531384170042
M S WALKER INC,425.52000000000004,0.0001384531384170042
WINE GROUP INC,425.52,0.00013845313841700417
KOBRAND CORPORATION,424.34000000000003,0.00013806919711381734
PINE STATE TRADING CO,423.48,0.000137789375486071
E & J GALLO WINERY,422.87,0.00013759089735476256
M S WALKER INC,421.44,0.0001371256125551378
E & J GALLO WINERY,421.19999999999993,0.0001370475227985574
E & J GALLO WINERY,420.48,0.00013681325352881633
PHILLIPS PRODUCTS CO.,419.52000000000004,0.00013650089450249482
MARTIGNETTI COMPANIES,419.25,0.0001364130435263419
MARTIGNETTI COMPANIES,419.04,0.00013634471498933406
PERFECTA WINES,419.04,0.00013634471498933406
MARTIGNETTI COMPANIES,418.95000000000005,0.00013631543133061643
PALM BAY INTERNATIONAL INC,418.6000000000001,0.00013620155043560342
ULTRA BEVERAGE COMPANY LLP,418.28,0.00013609743076016287
BROWN-FORMAN CORP,418.08,0.00013603235596301258
Circa Wines,417.96000000000004,0.00013599331108472238
DELICATO VINEYARDS INC,417.48,0.00013583713157156165
JIM BEAM BRANDS COMPANY,417.02,0.0001356874595381159
PERFECTA WINES,416.02,0.00013536208555236433
MARTIGNETTI COMPANIES,415.81,0.00013529375701535652
M S WALKER INC,415.33,0.00013513757750219577
JIM BEAM BRANDS COMPANY,415.2,0.00013509527888404805
MARTIGNETTI COMPANIES,415.14,0.000135075756444903
STE MICHELLE WINE ESTATES,414.42,0.00013484148717516186
WINE GROUP INC,414.0000000000001,0.00013470483010114624
PINE STATE TRADING CO,413.4,0.00013450960570969526
POVERTY LANE ORCHARDS,413.1000000000001,0.00013441199351396982
M S WALKER INC,412.91999999999996,0.0001343534261965345
CONSTELLATION BRANDS INC,412.62,0.00013425581400080904
ULTRA BEVERAGE COMPANY LLP,412.11,0.00013408987326807577
MARTIGNETTI COMPANIES,411.99,0.00013405082838978557
DIAGEO CHATEAU ESTATE WINES,411.65999999999997,0.00013394345497448753
MHW LTD,411.6,0.00013392393253534244
PERFECTA WINES,410.66999999999996,0.00013362133472859348
MARTIGNETTI COMPANIES,410.4,0.00013353348375244058
STE MICHELLE WINE ESTATES,410.4,0.00013353348375244058
DIAGEO CHATEAU ESTATE WINES,409.5,0.0001332406471652642
SOUTHERN WINE & SPIRITS NE,409.05,0.00013309422887167598
SOUTHERN WINE & SPIRITS NE,408.08,0.00013277861610549695
VINEYARD BRANDS INC,408.0,0.00013275258618663683
PALM BAY INTERNATIONAL INC,408.0,0.00013275258618663683
ULTRA BEVERAGE COMPANY LLP,408.0,0.00013275258618663683
MHW LTD,407.70000000000005,0.00013265497399091137
TRINCHERO FAMILY ESTATES,407.52,0.00013259640667347608
BROWN-FORMAN CORP,405.84,0.00013204977837741346
DIAGEO CHATEAU ESTATE WINES,405.71999999999997,0.00013201073349912326
M S WALKER INC,405.54,0.000131952166181688
Circa Wines,405.12,0.00013181550910767233
VINILANDIA USA,405.12,0.00013181550910767233
STE MICHELLE WINE ESTATES,405.0,0.00013177646422938216
BROWN-FORMAN CORP,404.49,0.00013161052349664886
MARTIGNETTI COMPANIES,404.13,0.00013149338886177828
VINEYARD BRANDS INC,402.64,0.00013100858162300847
M S WALKER INC,402.48,0.0001309565217852882
PERFECTA WINES,402.48,0.0001309565217852882
MARTIGNETTI COMPANIES,402.09000000000003,0.0001308296259308451
PINE STATE TRADING CO,402.0,0.00013080034227212748
PERNOD RICARD USA,402.0,0.00013080034227212748
MARTIGNETTI COMPANIES,401.20000000000005,0.00013054004308352623
SOUTHERN WINE & SPIRITS NE,399.99,0.00013014634056076683
PINE STATE TRADING CO,399.9,0.0001301170569020492
CONSTELLATION BRANDS INC,399.84000000000003,0.0001300975344629041
E & J GALLO WINERY,399.6,0.00013001944470632373
PERFECTA WINES,399.52,0.00012999341478746359
MARTIGNETTI COMPANIES,399.35999999999996,0.00012994135494974333
ULTRA BEVERAGE COMPANY LLP,399.35,0.00012993810120988584
E & J GALLO WINERY,398.84000000000003,0.00012977216047715257
ULTRA BEVERAGE COMPANY LLP,396.91,0.00012914418868465203
TRINCHERO FAMILY ESTATES,396.55,0.00012902705404978145
JIM BEAM BRANDS COMPANY,396.48,0.00012900427787077888
VINEXTRA INC,396.44,0.0001289912629113488
E & J GALLO WINERY,396.24,0.00012892618811419847
SAZERAC NORTH AMERICA INC.,395.91,0.00012881881469890046
BANFI PRODUCTS CORP,395.89,0.00012881230721918543
DIAGEO CHATEAU ESTATE WINES,395.29999999999995,0.000128620336567592
M S WALKER INC,394.56000000000006,0.00012837955981813586
VINILANDIA USA,394.56000000000006,0.00012837955981813586
PERFECTA WINES,394.5,0.00012836003737899077
FORTUNE WINE BROKERS LLC,394.4,0.0001283274999804156
MHW LTD,394.06000000000006,0.0001282168728252601
CONSTELLATION BRANDS INC,392.03999999999996,0.0001275596173740419
Dunn Wine Brokers,391.92,0.00012752057249575176
Circa Wines,391.68,0.00012744248273917135
M S WALKER INC,391.68,0.00012744248273917135
STELLAR IMPORTING CO LLC,391.68,0.00012744248273917135
FREDERICK WILDMAN & SONS,391.44,0.00012736439298259098
BANFI PRODUCTS CORP,390.6,0.00012709107883455967
MARTIGNETTI COMPANIES,390.59999999999997,0.00012709107883455967
E & J GALLO WINERY,390.42000000000013,0.00012703251151712443
BANFI PRODUCTS CORP,390.41999999999996,0.00012703251151712438
E & J GALLO WINERY,390.24,0.00012697394419968912
R.P.IMPORTS INC,389.52,0.00012673967492994798
PALM BAY INTERNATIONAL INC,389.4,0.0001267006300516578
VINEXTRA INC,389.12,0.00012660952533564737
M S WALKER INC,388.92,0.00012654445053849705
PERFECTA WINES,388.79999999999995,0.00012650540566020685
E & J GALLO WINERY,388.7999999999999,0.00012650540566020685
JIM BEAM BRANDS COMPANY,388.26,0.000126329703707901
VINEYARD BRANDS INC,387.0,0.00012591973248585406
CENTEUR IMPORTS LLC,387.0,0.00012591973248585406
PERFECTA WINES,387.0,0.00012591973248585406
PERFECTA WINES,387.0,0.00012591973248585406
PERFECTA WINES,387.0,0.00012591973248585406
PINE STATE TRADING CO,386.78,0.0001258481502089887
TRINCHERO FAMILY ESTATES,386.61,0.00012579283663141096
CONSTELLATION BRANDS INC,386.4,0.00012572450809440313
PERFECTA WINES,386.28,0.00012568546321611293
WILLIAM GRANT & SONS INC,385.68,0.000125490238824662
PERFECTA WINES,385.56000000000006,0.00012545119394637185
E & J GALLO WINERY,385.27000000000004,0.00012535683549050387
PERFECTA WINES,385.21,0.00012533731305135876
SOUTHERN WINE & SPIRITS NE,384.99,0.00012526573077449344
MARTIGNETTI COMPANIES,384.67999999999995,0.0001251648648389104
WILLIAM GRANT & SONS INC,383.88,0.00012490456565030918
PERFECTA WINES,383.04,0.00012463125150227787
STATE WINE & SPIRITS,382.85999999999996,0.00012457268418484258
BRONCO WINE COMPANY,381.91999999999996,0.0001242668326382361
CONSTELLATION BRANDS INC,381.84,0.000124240802719376
MARTIGNETTI COMPANIES,381.24,0.00012404557832792508
BANFI PRODUCTS CORP,381.12,0.00012400653344963488
VINILANDIA USA,381.12,0.00012400653344963488
M S WALKER INC,381.03999999999996,0.00012398050353077476
PERFECTA WINES,381.0,0.0001239674885713447
M S WALKER INC,380.55,0.0001238210702777565
SOUTHERN WINE & SPIRITS NE,379.8,0.00012357703978844282
SAZERAC NORTH AMERICA INC.,379.68,0.00012353799491015264
E & J GALLO WINERY,379.61999999999995,0.00012351847247100753
PINE STATE TRADING CO,379.52,0.00012348593507243235
E & J GALLO WINERY,379.2,0.0001233818153969919
ULTRA BEVERAGE COMPANY LLP,378.95,0.000123300471900554
FORTUNE WINE BROKERS LLC,378.72,0.00012322563588383113
DIAGEO NORTH AMERICA INC,378.71999999999997,0.0001232256358838311
PERFECTA WINES,378.71999999999997,0.0001232256358838311
MARTIGNETTI COMPANIES,378.34999999999997,0.00012310524750910304
ULTRA BEVERAGE COMPANY LLP,378.0,0.00012299136661409
ULTRA BEVERAGE COMPANY LLP,376.32000000000005,0.00012244473831802738
Circa Wines,376.20000000000005,0.0001224056934397372
MARTIGNETTI COMPANIES,375.96,0.0001223276036831568
PERFECTA WINES,375.84,0.00012228855880486663
MOET HENNESSY USA INC,375.36,0.00012213237929170587
STATE WINE & SPIRITS,374.33000000000004,0.0001217972440863818
TREASURY WINE ESTATES,374.1,0.00012172240806965894
ULTRA BEVERAGE COMPANY LLP,373.68,0.00012158575099564327
TRINCHERO FAMILY ESTATES,373.44,0.00012150766123906288
E & J GALLO WINERY,372.48,0.0001211953022127414
MCCORMICK DISTILLING CO,372.22,0.00012111070497644599
SOUTHERN WINE & SPIRITS NE,372.2,0.00012110419749673095
M S WALKER INC,371.41999999999996,0.00012085040578784473
M S WALKER INC,370.8,0.00012064867391667877
ULTRA BEVERAGE COMPANY LLP,369.71999999999997,0.00012029727001206707
CRUSH WINES,368.94,0.00012004347830318086
MARTIGNETTI COMPANIES,368.68000000000006,0.00011995888106688548
CRUSH WINES,368.67999999999995,0.00011995888106688544
CONSTELLATION BRANDS INC,368.28000000000003,0.00011982873147258486
M S WALKER INC,368.28,0.00011982873147258483
MOET HENNESSY USA INC,367.6,0.00011960747716227379
PERFECTA WINES,367.2,0.00011947732756797316
M S WALKER INC,367.14,0.00011945780512882806
WINE GROUP INC,366.13,0.00011912917740321898
SOUTHERN WINE & SPIRITS NE,365.8399999999999,0.00011903481894735101
KOBRAND CORPORATION,365.82,0.00011902831146763601
M S WALKER INC,365.52,0.00011893069927191053
DIAGEO NORTH AMERICA INC,365.4,0.00011889165439362034
ULTRA BEVERAGE COMPANY LLP,365.04,0.00011877451975874978
REMY COINTREAU USA INC,364.99,0.00011875825105946222
MARTIGNETTI COMPANIES,364.79999999999995,0.00011869643000216939
THE IMPORTED GRAPE LLC,364.32000000000005,0.00011854025048900867
M S WALKER INC,363.86,0.00011839057845556295
E & J GALLO WINERY,363.78,0.0001183645485367028
ULTRA BEVERAGE COMPANY LLP,362.08,0.00011781141276092516
PINE STATE TRADING CO,360.79999999999995,0.00011739493405916315
M S WALKER INC,360.34000000000003,0.00011724526202571745
MHW LTD,360.15,0.00011718344096842465
VINILANDIA USA,360.01,0.00011713788861041943
PERFECTA WINES,359.91,0.00011710535121184427
SEA BREEZE CELLARS LLC,359.82,0.00011707606755312663
E & J GALLO WINERY,359.64,0.00011701750023569134
DIAGEO NORTH AMERICA INC,359.64,0.00011701750023569134
PINE STATE TRADING CO,359.64,0.00011701750023569134
SOUTHERN WINE & SPIRITS NE,359.52,0.00011697845535740115
MARTIGNETTI COMPANIES,359.15,0.00011685806698267308
STATE WINE & SPIRITS,359.04,0.00011682227584424043
FREDERICK WILDMAN & SONS,359.04,0.00011682227584424043
STATE WINE & SPIRITS,358.8,0.00011674418608766004
MARTIGNETTI COMPANIES,358.53999999999996,0.00011665958885136461
LATITUDE BEVERAGE COMPANY,357.52,0.00011632770738589804
CRUSH WINES,357.48,0.000116314692426468
BRONCO WINE COMPANY,356.99999999999994,0.0001161585129133072
CRUSH WINES,356.72,0.00011606740819729679
PERNOD RICARD USA,356.5,0.00011599582592043146
ULTRA BEVERAGE COMPANY LLP,356.03999999999996,0.00011584615388698572
MARTIGNETTI COMPANIES,355.3,0.0001156053771375296
MOONLIGHT MEADERY,355.3,0.0001156053771375296
M S WALKER INC,355.20000000000005,0.00011557283973895444
